11-06-2020,08:02 PM,36.50
11-06-2020,08:02 PM,36.50
11-06-2020,08:02 PM,37.00
11-06-2020,08:02 PM,36.50
11-06-2020,08:02 PM,37.00
11-06-2020,08:02 PM,37.00
11-06-2020,08:03 PM,36.50
11-06-2020,08:03 PM,36.50
11-06-2020,08:03 PM,36.50
